"item_key","payment_key","customer_key","time_key","store_key","quantity","unit","unit_price","total_price"
"I00120","P023","C000808","T05592","S0022","2","ct","9.0","18.0"
"I00029","P023","C001564","T07516","S0032","14","cans","11.5","161.0"
"I00048","P003","C000051","T00834","S0032","1","cans","8.0","8.0"
"I00221","P011","C001403","T06048","S0013","2","ct","14.0","28.0"
"I00128","P032","C000400","T03851","S0006","1180","pk","16.0","18880.0"
"I00047","P039","C001697","T06579","S0013","6","cans","8.0","48.0"
"I00172","P033","C000011","T06642","S0028","36","oz","19.0","684.0"
"I00059","P004","C000944","T09376","S0034","5","bottles","22.0","110.0"
"I00017","P007","C000174","T06493","S0005","6","cans","6.75","40.5"
"I00183","P036","C000353","T07314","S0030","12","ct","35.0","420.0"
"I00211","P018","C001796","T04961","S0043","4","ct","15.0","60.0"
"I00024","P003","C000310","T02058","S0005","11","cans","16.25","178.75"
"I00170","P020","C001381","T04385","S0043","27","ct","15.0","405.0"
"I00061","P027","C000880","T08613","S0024","22","cans","55.0","1210.0"
"I00199","P011","C001678","T08823","S0020","15","ct","15.0","225.0"
"I00141","P005","C000759","T09170","S0023","139","ct","18.0","2502.0"
"I00169","P025","C001983","T08330","S0030","2","ct","17.0","34.0"
"I00206","P009","C000446","T05100","S0004","3","ct","15.0","45.0"
"I00256","P038","C000906","T03979","S0038","1","pack","20.0","20.0"
"I00258","P030","C001381","T00582","S0025","3","pk","21.0","63.0"
"I00172","P039","C001695","T03235","S0016","30","oz","19.0","570.0"
"I00022","P023","C000270","T06449","S0031","25","cans","16.25","406.25"
"I00239","P038","C001775","T09622","S0037","16","pk","14.0","224.0"
"I00212","P003","C000735","T03052","S0035","19","ct","12.0","228.0"
"I00185","P025","C001032","T02926","S0028","12","ct","14.0","168.0"
"I00023","P032","C000182","T07400","S0021","7","cans","6.75","47.25"
"I00019","P014","C001079","T03667","S0001","2","cans","6.75","13.5"
"I00184","P037","C000380","T00901","S0014","386","ct","12.0","4632.0"
"I00074","P039","C000472","T02976","S0027","4","bottles","20.0","80.0"
"I00125","P017","C000183","T04699","S0013","905","ct","15.0","13575.0"
"I00183","P006","C000877","T04023","S0035","15","ct","35.0","525.0"
"I00027","P022","C001939","T08035","S0030","17","cans","16.25","276.25"
"I00169","P027","C000272","T08261","S0004","6","ct","17.0","102.0"
"I00036","P003","C001542","T02880","S0016","12","cans","16.0","192.0"
"I00067","P031","C000288","T03580","S0025","6","bottles","8.0","48.0"
"I00187","P002","C001323","T08303","S0039","19","ct","13.0","247.0"
"I00153","P002","C001136","T09361","S0013","17","bags","15.0","255.0"
"I00097","P023","C001027","T04717","S0014","11","cartons","19.0","209.0"
"I00109","P034","C001140","T06901","S0038","35","oz","17.0","595.0"
"I00065","P010","C000151","T05521","S0031","21","bottles","20.0","420.0"
"I00209","P027","C001215","T01848","S0043","35","ct","13.0","455.0"
"I00254","P020","C000072","T03436","S0040","55","oz","13.0","715.0"
"I00198","P031","C000050","T06356","S0013","19","ct","12.0","228.0"
"I00200","P015","C000223","T01992","S0022","19","bars","20.0","380.0"
"I00036","P020","C000858","T07312","S0023","1","cans","16.0","16.0"
"I00226","P006","C001270","T09140","S0021","3","lb","15.0","45.0"
"I00010","P025","C000370","T06086","S0008","9","cans","6.75","60.75"
"I00069","P022","C001160","T08046","S0029","6","bottles","17.5","105.0"
"I00062","P037","C000073","T00382","S0022","7","cans","37.0","259.0"
"I00245","P039","C001777","T02924","S0001","10","rolls","26.0","260.0"
"I00145","P030","C001212","T09393","S0041","147","ct","17.0","2499.0"
"I00144","P013","C001917","T00562","S0005","134","ct","20.0","2680.0"
"I00024","P026","C000994","T01390","S0037","12","cans","16.25","195.0"
"I00191","P010","C001087","T06730","S0026","6","bars","24.0","144.0"
"I00132","P019","C001469","T03376","S0002","223","ct","14.0","3122.0"
"I00152","P027","C001200","T03282","S0021","22","bags","15.0","330.0"
"I00234","P005","C000378","T02329","S0006","11","ct","13.0","143.0"
"I00245","P020","C000873","T02050","S0012","2","rolls","26.0","52.0"
"I00124","P029","C000448","T06780","S0026","6","ct","15.0","90.0"
"I00241","P033","C000674","T08543","S0036","440","ct","12.0","5280.0"
"I00101","P026","C001004","T03254","S0016","103","tubs","15.0","1545.0"
"I00168","P029","C001949","T00806","S0001","36","ct","18.0","648.0"
"I00172","P008","C000476","T00328","S0027","16","oz","19.0","304.0"
"I00140","P003","C001309","T04831","S0031","272","ct","29.0","7888.0"
"I00065","P023","C001031","T07858","S0036","19","bottles","20.0","380.0"
"I00189","P031","C000261","T07133","S0011","5","ct","13.0","65.0"
"I00263","P015","C001733","T08036","S0034","17","ct","14.0","238.0"
"I00132","P005","C001420","T08494","S0028","10","ct","14.0","140.0"
"I00186","P020","C001882","T08889","S0006","10","ct","13.0","130.0"
"I00075","P030","C001308","T04396","S0043","10","cans","15.5","155.0"
"I00133","P034","C001466","T06084","S0013","72","ct","15.0","1080.0"
"I00017","P024","C001657","T04914","S0044","1","cans","6.75","6.75"
"I00020","P017","C001490","T01428","S0036","9","cans","6.75","60.75"
"I00238","P039","C000897","T00503","S0030","86","ct","12.0","1032.0"
"I00087","P018","C001769","T09720","S0028","2","bottles","15.0","30.0"
"I00234","P025","C000968","T02799","S0043","9","ct","13.0","117.0"
"I00150","P001","C000110","T08134","S0044","7","bags","16.0","112.0"
"I00027","P016","C000972","T03289","S0009","20","cans","16.25","325.0"
"I00207","P032","C001276","T01801","S0031","38","ct","14.0","532.0"
"I00234","P012","C001465","T04009","S0021","12","ct","13.0","156.0"
"I00055","P016","C000568","T02258","S0040","15","cans","40.0","600.0"
"I00006","P013","C000401","T08212","S0035","15","cans","16.25","243.75"
"I00099","P001","C000506","T00312","S0022","3","oz","6.0","18.0"
"I00028","P016","C000911","T08344","S0004","3","cans","6.75","20.25"
"I00261","P016","C000933","T09065","S0033","5","ct","33.0","165.0"
"I00237","P019","C000995","T07073","S0012","12","ct","16.0","192.0"
"I00080","P036","C001692","T08108","S0006","9","bottles","22.0","198.0"
"I00012","P006","C000154","T08530","S0016","27","cans","16.25","438.75"
"I00208","P028","C000558","T01468","S0042","17","ct","14.0","238.0"
"I00241","P035","C000673","T08533","S0007","221","ct","12.0","2652.0"
"I00138","P013","C001539","T03536","S0004","294","ct","32.0","9408.0"
"I00106","P027","C000850","T02628","S0031","32","oz","17.0","544.0"
"I00127","P011","C001604","T09639","S0010","306","pk","12.5","3825.0"
"I00037","P018","C000405","T04194","S0002","13","cans","16.0","208.0"
"I00091","P016","C001168","T03245","S0026","6","bottles","7.5","45.0"
"I00214","P001","C001257","T08817","S0039","28","oz","19.5","546.0"
"I00034","P025","C000826","T06760","S0002","10","cans","16.0","160.0"
"I00048","P018","C000480","T07328","S0039","9","cans","8.0","72.0"
"I00162","P010","C000531","T05039","S0021","7","Bags","16.0","112.0"
"I00106","P015","C001748","T00055","S0017","32","oz","17.0","544.0"
"I00014","P026","C001192","T02556","S0011","7","cans","6.75","47.25"
"I00194","P038","C000393","T02282","S0006","11","bars","23.0","253.0"
"I00035","P010","C000553","T01343","S0004","21","cans","16.0","336.0"
"I00139","P033","C001252","T07166","S0013","186","ct","24.0","4464.0"
"I00065","P038","C001870","T05837","S0015","11","bottles","20.0","220.0"
"I00261","P016","C001589","T04879","S0021","22","ct","33.0","726.0"
"I00191","P031","C001868","T09095","S0039","4","bars","24.0","96.0"
"I00128","P031","C001022","T06489","S0031","547","pk","16.0","8752.0"
"I00049","P025","C001464","T02651","S0044","2","cans","8.0","16.0"
"I00166","P009","C000008","T09536","S0039","15","bags","17.0","255.0"
"I00018","P016","C000829","T04888","S0030","10","cans","6.75","67.5"
"I00255","P038","C001925","T09287","S0019","5","pack","20.0","100.0"
"I00040","P033","C000818","T06488","S0014","23","bottles","22.0","506.0"
"I00261","P032","C000951","T06989","S0025","21","ct","33.0","693.0"
"I00109","P003","C000956","T04139","S0010","3","oz","17.0","51.0"
"I00074","P034","C001252","T08717","S0042","8","bottles","20.0","160.0"
"I00129","P028","C000607","T06409","S0022","303","pk","18.0","5454.0"
"I00008","P024","C000559","T07584","S0012","25","cans","16.25","406.25"
"I00155","P029","C000306","T06499","S0012","37","bags","17.0","629.0"
"I00129","P030","C000661","T04206","S0010","172","pk","18.0","3096.0"
"I00073","P029","C000083","T04180","S0024","2","bottles","20.0","40.0"
"I00113","P011","C000195","T01616","S0025","69","ct","42.0","2898.0"
"I00193","P028","C001709","T00533","S0008","25","ct","18.0","450.0"
"I00053","P005","C001784","T09824","S0038","12","cans","40.0","480.0"
"I00131","P008","C001901","T09617","S0020","76","ct","14.0","1064.0"
"I00145","P036","C000084","T03238","S0003","172","ct","17.0","2924.0"
"I00027","P017","C000312","T06136","S0029","34","cans","16.25","552.5"
"I00104","P028","C001431","T06735","S0022","3","ct","14.0","42.0"
"I00078","P011","C000956","T04797","S0014","2","bottles","17.0","34.0"
"I00227","P032","C000271","T00540","S0031","9","pk","15.0","135.0"
"I00151","P025","C001681","T07885","S0002","45","bags","17.0","765.0"
"I00180","P002","C001947","T03498","S0032","61","ct","19.0","1159.0"
"I00198","P015","C000466","T02312","S0038","27","ct","12.0","324.0"
"I00082","P017","C000745","T09350","S0042","5","ct","15.0","75.0"
"I00127","P022","C001318","T03343","S0004","433","pk","12.5","5412.5"
"I00153","P021","C001843","T06163","S0039","11","bags","15.0","165.0"
"I00008","P005","C000058","T04519","S0018","28","cans","16.25","455.0"
"I00235","P008","C001041","T05009","S0001","26","ct","14.0","364.0"
"I00067","P002","C000806","T09487","S0023","7","bottles","8.0","56.0"
"I00223","P033","C001671","T00581","S0040","12","ct","13.5","162.0"
"I00219","P021","C000099","T01479","S0032","17","ct","22.0","374.0"
"I00212","P012","C001881","T05655","S0009","8","ct","12.0","96.0"
"I00248","P009","C000957","T03091","S0033","1","rolls","26.0","26.0"
"I00243","P019","C001175","T02844","S0044","35","oz","16.0","560.0"
"I00236","P011","C001883","T04989","S0006","11","tins","12.0","132.0"
"I00141","P021","C000785","T00632","S0040","62","ct","18.0","1116.0"
"I00196","P037","C000589","T07474","S0017","34","ct","16.0","544.0"
"I00205","P006","C001644","T07220","S0004","7","ct","16.0","112.0"
"I00027","P009","C001035","T05956","S0044","2","cans","16.25","32.5"
"I00238","P027","C001508","T08439","S0030","326","ct","12.0","3912.0"
"I00200","P030","C001290","T04282","S0034","25","bars","20.0","500.0"
"I00063","P025","C001382","T04184","S0021","19","cans","40.0","760.0"
"I00066","P001","C000920","T07218","S0001","9","bottles","20.0","180.0"
"I00251","P003","C000937","T07118","S0009","89","oz","13.0","1157.0"
"I00082","P007","C000774","T06194","S0027","22","ct","15.0","330.0"
"I00036","P024","C001093","T03087","S0012","14","cans","16.0","224.0"
"I00139","P038","C000171","T07192","S0004","315","ct","24.0","7560.0"
"I00013","P035","C000065","T04840","S0043","4","cans","6.75","27.0"
"I00264","P026","C000337","T02393","S0023","35","ct","15.0","525.0"
"I00096","P027","C000097","T02380","S0035","6","bottles","20.0","120.0"
"I00084","P003","C000677","T01970","S0011","13","bottles","18.0","234.0"
"I00235","P039","C000318","T00734","S0038","25","ct","14.0","350.0"
"I00031","P027","C001495","T01362","S0026","11","cans","16.0","176.0"
"I00133","P010","C001026","T07163","S0032","95","ct","15.0","1425.0"
"I00094","P010","C000829","T04963","S0023","46","bottles","11.0","506.0"
"I00110","P025","C000930","T02684","S0005","9","oz","22.5","202.5"
"I00135","P030","C000581","T06482","S0002","43","ct","14.0","602.0"
"I00011","P025","C001437","T08315","S0027","3","cans","6.75","20.25"
"I00065","P026","C000984","T00977","S0009","4","bottles","20.0","80.0"
"I00184","P012","C001345","T09062","S0014","759","ct","12.0","9108.0"
"I00152","P030","C001065","T01106","S0008","26","bags","15.0","390.0"
"I00179","P022","C001257","T03066","S0036","48","ct","19.0","912.0"
"I00085","P033","C000927","T01673","S0029","12","bottles","18.0","216.0"
"I00243","P009","C001784","T09178","S0018","10","oz","16.0","160.0"
"I00155","P017","C001203","T02413","S0026","7","bags","17.0","119.0"
"I00104","P036","C001411","T09235","S0013","6","ct","14.0","84.0"
"I00231","P031","C000542","T04191","S0037","40","pk","16.0","640.0"
"I00089","P010","C001155","T09996","S0017","2","bottles","9.0","18.0"
"I00123","P027","C001681","T06478","S0007","75","ct","45.0","3375.0"
"I00090","P008","C000712","T05177","S0007","21","bottles","9.0","189.0"
"I00151","P006","C001706","T02627","S0018","5","bags","17.0","85.0"
"I00200","P030","C001062","T03662","S0030","16","bars","20.0","320.0"
"I00173","P019","C001991","T06644","S0020","75","ct","19.0","1425.0"
"I00024","P029","C000186","T08957","S0019","5","cans","16.25","81.25"
"I00127","P006","C000821","T02341","S0031","48","pk","12.5","600.0"
"I00126","P013","C000500","T07703","S0022","266","ct","25.0","6650.0"
"I00031","P039","C001003","T09049","S0024","14","cans","16.0","224.0"
"I00052","P028","C000194","T04321","S0008","2","cans","40.0","80.0"
"I00111","P005","C001218","T04747","S0020","2","ct","16.0","32.0"
"I00150","P012","C000936","T08052","S0002","9","bags","16.0","144.0"
"I00100","P037","C000962","T03304","S0024","33","oz.","10.0","330.0"
"I00156","P017","C001417","T03901","S0036","18","bags","17.0","306.0"
"I00254","P007","C000429","T01849","S0007","16","oz","13.0","208.0"
"I00192","P031","C000496","T09383","S0015","4","ct","24.0","96.0"
"I00174","P011","C001833","T05427","S0040","52","oz","18.0","936.0"
"I00159","P037","C000476","T09664","S0001","10","bags","17.0","170.0"
"I00216","P016","C000581","T04876","S0044","9","ct","16.5","148.5"
"I00004","P014","C001801","T04628","S0024","1","cans","6.75","6.75"
"I00111","P006","C001438","T02281","S0008","1","ct","16.0","16.0"
"I00061","P013","C000668","T03080","S0037","7","cans","55.0","385.0"
"I00103","P008","C001021","T04950","S0030","129","tubs","15.0","1935.0"
"I00260","P016","C001954","T03678","S0022","74","ct","15.0","1110.0"
"I00072","P035","C001663","T00114","S0037","7","bottles","20.0","140.0"
"I00110","P006","C000634","T00468","S0040","27","oz","22.5","607.5"
"I00169","P004","C001150","T06499","S0021","3","ct","17.0","51.0"
"I00107","P028","C001956","T09690","S0030","11","oz","20.0","220.0"
"I00210","P025","C000970","T05075","S0041","40","ct","15.0","600.0"
"I00071","P007","C001353","T00669","S0006","25","bottles","17.5","437.5"
"I00257","P011","C000453","T06644","S0034","23","ct","21.0","483.0"
"I00025","P034","C000991","T04329","S0038","14","cans","11.5","161.0"
"I00236","P002","C001377","T08098","S0011","5","tins","12.0","60.0"
"I00001","P026","C001532","T08213","S0029","1","cans","11.5","11.5"
"I00047","P024","C001472","T07275","S0010","7","cans","8.0","56.0"
"I00083","P016","C000218","T03396","S0027","8","bottles","14.0","112.0"
"I00224","P035","C001632","T08417","S0038","26","oz","11.0","286.0"
"I00130","P027","C000972","T03600","S0010","207","ct","14.0","2898.0"
"I00215","P021","C001662","T02446","S0030","9","ct","14.0","126.0"
"I00064","P013","C001198","T06502","S0041","7","cans","40.0","280.0"
"I00255","P025","C001833","T00115","S0019","9","pack","20.0","180.0"
"I00006","P033","C001345","T03380","S0022","20","cans","16.25","325.0"
"I00203","P020","C001449","T04950","S0028","25","ct","18.0","450.0"
"I00060","P020","C001159","T01002","S0033","9","bottles","22.0","198.0"
"I00077","P019","C001555","T05100","S0027","4","cans","6.75","27.0"
"I00191","P037","C001205","T08206","S0026","14","bars","24.0","336.0"
"I00012","P027","C000139","T07352","S0013","18","cans","16.25","292.5"
"I00068","P025","C001105","T06920","S0002","14","bottles","20.0","280.0"
"I00191","P032","C001636","T00571","S0021","11","bars","24.0","264.0"
"I00112","P028","C001724","T03765","S0043","56","ct","14.0","784.0"
"I00176","P025","C001329","T00942","S0039","4","ct","19.0","76.0"
"I00135","P018","C001131","T02065","S0009","48","ct","14.0","672.0"
"I00047","P030","C001508","T05049","S0037","6","cans","8.0","48.0"
"I00243","P035","C001592","T08796","S0028","1","oz","16.0","16.0"
"I00025","P018","C000678","T02275","S0034","19","cans","11.5","218.5"
"I00136","P020","C000753","T07503","S0028","72","ct","19.5","1404.0"
"I00081","P016","C000869","T03897","S0004","8","bottles","29.0","232.0"
"I00001","P022","C001470","T02726","S0027","4","cans","11.5","46.0"
"I00153","P031","C001812","T06684","S0005","26","bags","15.0","390.0"
"I00033","P033","C000879","T05481","S0013","12","cans","16.0","192.0"
"I00242","P038","C000161","T07126","S0036","8","pk","12.0","96.0"
"I00040","P031","C000946","T00112","S0037","13","bottles","22.0","286.0"
"I00091","P004","C001108","T06545","S0015","8","bottles","7.5","60.0"
"I00018","P035","C000537","T05517","S0009","9","cans","6.75","60.75"
"I00142","P008","C001302","T05976","S0030","36","ct","12.5","450.0"
"I00038","P025","C001587","T00394","S0018","1","bottles","23.0","23.0"
"I00086","P028","C000506","T04442","S0026","7","cans","18.0","126.0"
"I00205","P010","C001976","T06326","S0001","43","ct","16.0","688.0"
